printer,ad,server,comment,driver,server,room,faculty
Engineering_Mech_HPLaserJet5MP_cfdlaser,CN=GRENDEL-Engineering_Mech_HPLaserJet5MP_cfdlaser;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,"CFD Group Printer","HP LaserJet 5MP","CPH 3375K",
Engineering_Mech_HPLaserJet5MP_melaser1,CN=MEPCM01-Engineering_Mech_HPLaserJet5MP_melaser1;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"ME Dept Printer in CPH","HP LaserJet 5P/5MP PostScript","CPH 3375K",
Engineering_Mech_BroHL2270DW_mmeprint39,CN=MMEFS01-Engineering_Mech_BroHL2270DW_mmeprint39;CN=MMEFS01;OU=mmefs01_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMEFS01,"Roydon Fraser grad student printer","Brother HL-2270DW series","CPH 3672",
pltop-centralplant,"CN=PRINTSRV1-pltop-centralplant;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox Phaser 3300MFP;","Xerox Phaser 3300MFP PS","CSB 114",
coop$,"CN=GRAPHICS-Coop Queue;CN=GRAPHICS;OU=Member Servers;OU=Graphics;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",GRAPHICS,"Special queue for coop jobs only.","RICOH Aficio 1060 PS","Campus Copy",
libdcs2,"CN=LIBSERV1-libdcs2;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"HP LaserJet 4100 Series PCL","DC 1507",
dcswethp,"CN=LIBSERV1-dcswethp;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"HP LaserJet 4100 Series PCL","DC 1526",
libd1546,"CN=LIBSERV1-libd1546;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"HP LaserJet 4000 Series PCL6","DC 1546",
libdi46a,"CN=LIBSERV1-libdi46a;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"IBM Infoprint 1000 Series PS3","DC 1546A",
libxcdclo,"CN=LIBSERV1-libxcdclo;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"Xerox Global Print Driver PS","DC 1546A",
libxdclo,"CN=LIBSERV1-libxdclo;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"Xerox WorkCentre 7535 PS","DC 1546A",
libdics,"CN=LIBSERV1-libdics;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"IBM Infoprint 1000 Series PS3","DC 1566",
Engineering_Mech_HPLJ4550_Dept,CN=MEPCM01-Engineering_Mech_HPLJ4550_Dept;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,-,"HP Color LaserJet 4550 PCL 6","DC 1703A",
Engineering_Mech_HPLaserJet1320n_materialprint1,CN=MEPCM01-Engineering_Mech_HPLaserJet1320n_materialprint1;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"Esmaeili Group Printer","hp LaserJet 1320 PCL 6","DC 1703B",
Engineering_Mech_HPLaserjet4050_Dept_1,CN=MEPCM01-Engineering_Mech_HPLaserjet4050_Dept_1;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"ME Dept Printer in DC- 1705","HP LaserJet 4050 Series PCL 6","DC 1705",
"(Ground Floor)Eng_Mech_LJCP2025n_mmeprint44","CN=MMEFS01-(Ground Floor) Eng_Mech_LJCP2025n_mmeprint44;CN=MMEFS01;OU=mmefs01_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",MMEFS01,-,"HP Color LaserJet CP2020 Series PCL6","DC 1709",
Engineering_Mech_HPCLJ_3600_meprint12,"CN=GRENDEL-(Ground Floor) Engineering_Mech_HPCLJ 3600_meprint12;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",GRENDEL,"Khajepour Group Printer","HP Color LaserJet 3600","DC 1709",
Eng_Mech_SamsungML2850_Meprint-Sal,CN=MMESERV1-Engineering_Mech_SamsungML2850_Meprint-Sal;CN=MMESERV1;OU=mmeserv1_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMESERV1,"Armaghan Samsung","Samsung ML-2850 Series PCL6","DC 1709B",
domitian,"CN=ECERCSGPRTSVR-domitian;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LaserJet P1505n","HP LaserJet P1505n","DC 2640",
freeformingprinter,"CN=FREEFORMING2-hp LaserJet 1010 Series Driver;CN=freeforming2;OU=freeforming2_software;OU=etoyserk_uid_;OU=OfficeXP;OU=Mech Grad;OU=Research;OU=WinXP;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",FREEFORMING2,"Freeforming printer","hp LaserJet 1012","DC 2717",
cstprt1,"CN=ECERCSGPRTSVR-cstprt1;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"Xerox WorkCentre 5335 PCL6","Xerox WorkCentre 5335 PCL6","DC 2728",
cstprt2,"CN=ECERCSGPRTSVR-cstprt2;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP Laserjet P2055dn","HP Universal Printing PCL 6","DC 2728",
Eng_Mech_ML2850_Mmeprint50,CN=MMESERV1-Engineering_Mech_ML2850_Mmeprint50;CN=MMESERV1;OU=mmeserv1_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMESERV1,-,"Samsung ML-2850 Series PCL6","DC 3178",
sundaramprt2,"CN=ECERCSGPRTSVR-sundaramprt2;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LaserJet P3010 Series PCL 6","HP LaserJet P3010 Series PCL 6","DC 3730",
pchenhpcolor,CN=CHENTSERVER-pchenhpcp2020;CN=CHENTSERVER;OU=Servers;OU=Chemical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,CHENTSERVER,-,"HP Universal Printing PCL 6","DWE 1505",
rllab2HP1102,CN=CHENTSERVER-rlHP1102;CN=CHENTSERVER;OU=Servers;OU=Chemical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,CHENTSERVER,-,"HP LaserJet Professional P1102w","DWE 1523",
ChemEng1532,"CN=CHENTSERVER-DWE 1532;CN=CHENTSERVER;OU=Servers;OU=Chemical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",CHENTSERVER,-,"HP LaserJet 4000 Series PS","DWE 1532",
CHairXerox4150,"CN=CHENTSERVER-CHair Xerox WorkCentre 4150 PCL6;CN=CHENTSERVER;OU=Servers;OU=Chemical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",CHENTSERVER,-,"Xerox WorkCentre 4150 PCL6","DWE 2518",
DWE3523C,CN=CHENTSERVER-DWE3523CXerox;CN=CHENTSERVER;OU=Servers;OU=Chemical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,CHENTSERVER,"For Staff and Facuty only","Xerox WorkCentre 4150 PCL6","DWE 3523C",
ChEMEngPrt,"CN=CHENTSERVER-ChE MEng Printer;CN=CHENTSERVER;OU=Servers;OU=Chemical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",CHENTSERVER,"Chem Eng MEng printer","HP LaserJet 4000 Series PS","DWE Portable",
Engineering_Mech_HPLJCP2025dn_mmeprint24,CN=GRENDEL-Engineering_Mech_HPLJCP2025dn_mmeprint24;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,"MME Dept. admin colour laser printer","HP Universal Printing PCL 5 (v5.0)","E2 2319",
Engineering_Mech_HPLJ2420_E2_2313_Dept1,CN=MEPCM01-Engineering_Mech_HPLJ2420_E2_2313_Dept1;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"ME Dept Laser Printer in Main Office","HP LaserJet 2420 PCL 6","E2 2322",
Engineering_Mech_CP2025_Meitprint01,CN=MEPCM01-Engineering_Mech_CP2025_Meitprint01;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"Me IT Colour Printer","HP Color LaserJet CP2020 Series PCL 6","E2 2345A",
Eng_Mech_P3015_Meitprint02,CN=MMESERV1-Engineering_Mech_P3015_Meitprint02;CN=MMESERV1;OU=mmeserv1_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMESERV1,"Me IT Printer","HP Universal Printing PCL 5","E2 2354A",
Engineering_Mech_HP3005_Dept1,CN=MEPCM01-Engineering_Mech_HP3005_Dept1USB;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"ME IT Printer","Brother HL-2170W series","E2 2354A",
Engineering_Mech_HPc6180_mmeprint5,CN=GRENDEL-Engineering_Mech_HPc6180_mmeprint5;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,-,"hp deskjet 990c","E2 2354F",
Engineering_Mech_HPLJ2820_B&W_watcar_meprint16,CN=MEPCM01-Engineering_Mech_HPLJ2820_B&W_watcar_meprint16;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,-,"HP CLJ2820 PCL 6 - Black_White","E2 2354G",
Engineering_Mech_HPLJ2820_Colour_watcar_meprint16,CN=MEPCM01-Engineering_Mech_HPLJ2820_Colour_watcar_meprint16;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,-,"HP Color LaserJet 2820 PCL 6","E2 2354G",
mmeprint29,CN=MMEFS01-mmeprint29;CN=MMEFS01;OU=mmefs01_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMEFS01,-,"HP Universal Printing PCL 5","E2 2354H",
Engineering_Mech_HPLaserjetP2015_mmeprint7,CN=MEPCM01-Engineering_Mech_HPLaserjetP2015_mmeprint7;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,-,"HP LaserJet P2015 Series PCL 6","E2 3132",
Eng_Mech_HPLaserjetP2015_mmeprint7,CN=MMESERV1-Engineering_Mech_HPLaserjetP2015_mmeprint7;CN=MMESERV1;OU=mmeserv1_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMESERV1,-,"HP LaserJet P2015 Series PCL 6","E2 3138",
Engineering_Mech_HPCLJ3600_mmeprint37,CN=MMEFS01-Engineering_Mech_HPCLJ3600_mmeprint37;CN=MMEFS01;OU=mmefs01_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMEFS01,"Mary Well","HP Color LaserJet 3600","E2 3369",
Engineering_Mech_HPCM1312_MFP_mmayer_meprint15,CN=GRENDEL-Engineering_Mech_HPCM1312_MFP_mmayer_meprint15;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,"Mayer group printer","HP Color LaserJet CM1312 MFP Series PCL 6","E2 4403",
Engineering_Mech_HPLaserJetP2015dn_mmeprint13,CN=GRENDEL-Engineering_Mech_HPLaserJetP2015dn_mmeprint13;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,"Fluid Group","HP LaserJet P2015 Series PCL 6","E3 2103A",
Engineering_Mech_HPLJ2600N_Hansson_1,CN=MEPCM01-Engineering_Mech_HPLJ2600N_Hansson_1;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"Carolyn Hansson","HP Color LaserJet 2600n","E3 2106",
Engineering_Mech_HPLJ3380_EWeckman_1,CN=GRENDEL-Engineering_Mech_HPLJ3380_EWeckman_1;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,-,"hp LaserJet 3380 PCL 6","E3 2109",
Engineering_Mech_Xerox_4150_E3_2111C,"CN=GRENDEL-Xerox WorkCentre 4150 PCL6;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",GRENDEL,-,"Xerox WorkCentre 4150 PCL6","E3 2111C",
"Engineering_Mech_Color Laser Printer E3 2165","CN=MEPCM01-Engineering_Mech_Color Laser Printer E3 2165;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",MEPCM01,"Mayer/Zhou Group Colour Laser (meprint8)","HP Color LaserJet 2600n","E3 2165",
Engineering_Mech_HPCLaserjet2605dtn_mmeprint28,CN=MEPCM01-Engineering_Mech_HPCLaserjet2605dtn_mmeprint28;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"Kaan Inal grad student colour printer","HP Color LaserJet 2605dn_2605dtn PCL 6","E3 3105",
Engineering_Mech_HPLaserJet4000_Pearls_2,CN=MEPCM01-Engineering_Mech_HPLaserJet4000_Pearls_2;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"Pearl Sullivan Graduate Printing","HP LaserJet 4000 Series PCL 6","E3 3109",
Eng_Mech_CP2025DN_Meprint5,CN=MMESERV1-Engineering_Mech_CP2025DN_Meprint5;CN=MMESERV1;OU=mmeserv1_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMESERV1,-,"HP Color LaserJet CP3525 PCL 6","E3 3109A",
Eng_Mech_HPLJM1212nf_mmeprint35,CN=MMEFS01-Eng_Mech_HPLJM1212nf_mmeprint35;CN=MMEFS01;OU=mmefs01_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMEFS01,"Norman Zhou grad printer","HP LaserJet Professional M1212nf MFP","E3 3110A",
Engineering_Mech_HP1320N_Lawson_1,CN=GRENDEL-Engineering_Mech_HP1320N_Lawson_1;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,-,"hp LaserJet 1320 PS","E3 3110A",
Engineering_Mech_HPLaserJet3020_mmayer_meprint6,CN=MEPCM01-Engineering_Mech_HPLaserJet3020_mmayer_meprint6;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"Mayer Group Printer in E3 3110A","hp LaserJet 3020 PCL 6","E3 3110A",
Printer_on_Aashish,CN=GRENDEL-Engineering_Mech_HPLaserJet3020_mmayer_meprint6;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,"Mayer Group Printer in E3 3110A","hp LaserJet 3020 PCL 6","E3 3110A",
Engineering_Mech_HPColorLaserJet3600_Pearls_1,CN=GRENDEL-Engineering_Mech_HPColorLaserJet3600_Pearls_1;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,-,"HP Color LaserJet 3600","E3 3111",
mmex4150-3,CN=MEPCM01-mmex4150-3;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"Christina Lashbrooks office","Xerox WorkCentre 4150 PCL6","E3 3165",
cnprt1,"CN=ECERCSGPRTSVR-cnprt1;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP Laserjet P2055dn","HP Universal Printing PCL 6","E3 3176",
wwprt,"CN=ECERCSGPRTSVR-wwprt;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"Brother MFC-7460DN","Brother MFC-7460DN Printer","E3 3177",
Engineering_Mech_HPLaserJet1320n_mechaprint2,CN=GRENDEL-Engineering_Mech_HPLaserJet1320n_mechaprint2;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,"Melek Group Printer","hp LaserJet 1320 PCL 6","E3 3178",
Engineering_Mech_LJ1212nfMFP_mmeprint43,CN=MMEFS01-Engineering_Mech_LJ1212nfMFP_mmeprint43;CN=MMEFS01;OU=mmefs01_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMEFS01,-,"HP LaserJet Professional M1212nf MFP","E3 ",
Engineering_Mech_HPLJ1012_mmeprint4,CN=GRENDEL-Engineering_Mech_HPLJ1012_mmeprint4;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,-,"hp LaserJet 1012","E3X 3180",
Engineering_Mech_HPLaserJetP2015_mechaprint3,CN=MEPCM01-Engineering_Mech_HPLaserJetP2015_mechaprint3;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"Amir Khajepour Group","HP LaserJet P2015 Series PCL 6","E3X 4102",
Engineering_Mech_BrotherHL-5370DW_mmeprint23,CN=GRENDEL-Engineering_Mech_BrotherHl-5370DW_mmeprint23;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,"Steve Waslander","Brother HL-5370DW series","E3X 4112",
Engineering_Mech_HPLaserJet1100L_resprint,CN=GRENDEL-Engineering_Mech_HPlaserJet1100L_resprint;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,"Khajepour Group Printer","HP LaserJet 1100 (MS)","E3X 4112",
Engineering_Mech_HPlaserJet1100L_resprint,CN=MEPCM01-Engineering_Mech_HPlaserJet1100L_resprint;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"Khajepour Group Printer","HP LaserJet 1100","E3X 4112",
Engineering_Mech_HPLJ3600_mmeprint6,CN=GRENDEL-Engineering_Mech_HPLJ3600_mmeprint6;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,-,"HP Color LaserJet 3600","E3X 4118",
Engineering_Mech_HPCLJ2605_mmeprint3,CN=GRENDEL-Engineering_Mech_HPCLJ2605_mmeprint3;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,-,"HP Color LaserJet 2605dn_2605dtn PCL 6","E3X ",
Engineering_Mech_HPLaserjetP2015_mechaprint3,CN=GRENDEL-Engineering_Mech_HPLaserJetP2015_mechaprint3;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,"Khajepour Group Printer","HP LaserJet P2015 Series PCL 6","E3X ",
Eng_Mech_SMNGSCX-4828FN,CN=MMEFS01-Eng_Mech_SMGSCX-4828FN_mmeprint32;CN=MMEFS01;OU=mmefs01_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMEFS01,-,"Samsung SCX-4x28 Series PCL 6","E3x 3167",
Engineering_Mech_HPLJ1320_mechatron15,CN=MEPCM01-Engineering_Mech_HPLJ1320_mechatron15;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"Kaan Erkorkmaz grad student printer","hp LaserJet 1320 PS","E3x 3178",
Engineering_Mech_HPLJ3015dn_mmeprint41_ps,CN=MMESERV1-Engineering_Mech_HPLJP3015dn_mmeprint41_ps;CN=MMESERV1;OU=mmeserv1_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMESERV1,-,"hp LaserJet 3015 PCL 5","E3x 4102",
Engineering_Mech_HPLJP3015dn_mmeprint41,CN=MMESERV1-Engineering_Mech_HPLJP3015dn_mmeprint41;CN=MMESERV1;OU=mmeserv1_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMESERV1,"Khajepour Grad Student printer","HP LaserJet P3011/P3015 PCL6","E3x 4102",
Engineer_Mech_HPCLaserjet2025_mmeprint27,CN=GRENDEL-Engineering_Mech_HPCLaserjet2025_mmeprint27;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,"Patricia Nieva grad student printer","HP Color LaserJet CP2020 Series PCL 6","E3x 4112",
Engineering_Mech_HPCLaserjet2025_mmeprint27,CN=MEPCM01-Engineering_Mech_HPCLaserjetCP2025_mmeprint27;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"Patricia Nieva","HP Color LaserJet CP2020 Series PCL 6","E3x 4112",
Engineering_Mech_HPLaserjetCP2020dn_mmeprint40,CN=MMEFS01-Engineering_Mech_HPLaserjetCP2020dn_mmeprint40;CN=MMEFS01;OU=mmefs01_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMEFS01,"Nieva grad student colour printer","HP Universal Printing PCL 5","E3x 4112",
Engineering_Mech_HPCLJCM2320_mmeprint36,CN=MEPCM01-Engineering_Mech_HPCLJCM2320_mmeprint36;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,-,"HP Color LaserJet CM2320 MFP Series PCL 6","E5 2109",
