Exam,Section(s),Day,Date,Start,Finish,Location
FR 192B,003,Saturday,"December 9, 2017",4:00 PM,6:00 PM,Sched Only
FR 192B,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 251,002,Thursday,"December 21, 2017",4:00 PM,6:00 PM,Sched Only
FR 251,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 252,"001,002",Saturday,"December 9, 2017",9:00 AM,11:30 AM,Sched Only
FR 276,001,Wednesday,"December 20, 2017",9:00 AM,11:30 AM,Sched Only
FR 291,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 296,001,Wednesday,"December 13, 2017",12:30 PM,3:00 PM,Sched Only
FR 297,001,Monday,"December 11, 2017",9:00 AM,11:00 AM,Sched Only
FR 297,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 303,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
FR 353,001,Wednesday,"December 20, 2017",7:30 PM,10:00 PM,Sched Only
FR 424,001,Thursday,"December 7, 2017",12:30 PM,3:00 PM,Sched Only
FR 484,001,Tuesday,"December 12, 2017",9:00 AM,11:00 AM,Sched Only
GBDA 203,"001,002",Wednesday,"December 13, 2017",9:00 AM,11:30 AM,TBA
GENE 121,"001,002",Monday,"December 11, 2017",12:30 PM,3:00 PM,TBA
GEOG 102,001,Thursday,"December 21, 2017",12:30 PM,3:00 PM,TBA
GEOG 201,001,Tuesday,"December 12, 2017",7:30 PM,10:00 PM,TBA
GEOG 203,001,Tuesday,"December 19, 2017",12:30 PM,3:00 PM,TBA
GEOG 215,001,Friday,"December 8, 2017",12:30 PM,3:00 PM,TBA
GEOG 233,001,Tuesday,"December 12, 2017",12:30 PM,3:00 PM,TBA
GEOG 281,001,Thursday,"December 7, 2017",7:30 PM,10:00 PM,TBA
GEOG 310,001,Thursday,"December 7, 2017",4:00 PM,6:30 PM,TBA
GEOG 311,001,Monday,"December 18, 2017",12:30 PM,3:00 PM,TBA
GEOG 374,001,Monday,"December 11, 2017",9:00 AM,11:30 AM,TBA
GEOG 404,001,Monday,"December 11, 2017",12:30 PM,3:00 PM,Sched Only
GEOG 453,001,Saturday,"December 16, 2017",12:30 PM,3:00 PM,TBA
GER 100,001,Thursday,"December 21, 2017",12:30 PM,3:00 PM,Sched Only
GER 101,001 to 004,Wednesday,"December 20, 2017",12:30 PM,3:00 PM,Sched Only
GER 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
GER 102,001,Friday,"December 8, 2017",12:30 PM,3:00 PM,Sched Only
GER 102,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
GER 201,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
GER 202,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
GER 220,001,Friday,"December 15, 2017",12:30 PM,3:00 PM,Sched Only
GER 301,001,Friday,"December 8, 2017",9:00 AM,11:30 AM,Sched Only
GERON 201,001,Tuesday,"December 19, 2017",4:00 PM,6:30 PM,TBA
