Exam,Section(s),Day,Date,Start,Finish,Location
NE 336,001,Monday,"December 17, 2018",12:30 PM,3:00 PM,TBA
NE 345,001,Tuesday,"December 11, 2018",12:30 PM,3:00 PM,TBA
NE 352,001,Friday,"December 7, 2018",12:30 PM,3:00 PM,TBA
NE 353,001,Monday,"December 10, 2018",9:00 AM,11:30 AM,TBA
NE 381,001,Tuesday,"December 18, 2018",9:00 AM,11:30 AM,TBA
NE 451,001,Tuesday,"December 18, 2018",12:30 PM,3:00 PM,TBA
NE 461,001,Friday,"December 14, 2018",9:00 AM,11:30 AM,TBA
NE 471,001,Tuesday,"December 11, 2018",4:00 PM,6:30 PM,TBA
NE 481,001,Thursday,"December 13, 2018",12:30 PM,2:30 PM,TBA
NE 491,001,Friday,"December 7, 2018",9:00 AM,11:30 AM,TBA
OPTOM 104,001,Saturday,"December 8, 2018",9:00 AM,11:30 AM,REV 200
OPTOM 105,001,Wednesday,"December 12, 2018",9:00 AM,10:30 AM,REV 200
OPTOM 106,001,Thursday,"December 6, 2018",9:00 AM,11:00 AM,REV 200
OPTOM 108,001,Friday,"December 14, 2018",9:00 AM,10:30 AM,REV 200
OPTOM 124,001,Monday,"December 10, 2018",9:00 AM,11:00 AM,REV 200
OPTOM 215,001,Wednesday,"December 12, 2018",12:30 PM,2:30 PM,REV 200
OPTOM 216,001,Monday,"December 10, 2018",12:30 PM,2:30 PM,REV 200
OPTOM 231,001,Thursday,"December 6, 2018",12:30 PM,3:00 PM,REV 200
OPTOM 245,001,Saturday,"December 8, 2018",12:30 PM,2:30 PM,REV 200
OPTOM 252,001,Friday,"December 14, 2018",12:30 PM,2:30 PM,REV 200
OPTOM 342A,001,Saturday,"December 8, 2018",4:00 PM,6:30 PM,REV 200
OPTOM 347,001,Monday,"December 10, 2018",4:00 PM,6:30 PM,REV 200
OPTOM 375,001,Thursday,"December 6, 2018",4:00 PM,6:30 PM,REV 200
OPTOM 387,001,Wednesday,"December 12, 2018",4:00 PM,6:30 PM,REV 200
PACS 202,001,Wednesday,"December 19, 2018",12:30 PM,3:00 PM,Sched Only 
PACS 202,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHIL 100J,001,Thursday,"December 20, 2018",12:30 PM,3:00 PM,Sched Only 
PHIL 100J,003,Saturday,"December 8, 2018",12:30 PM,3:00 PM,Sched Only 
PHIL 101,002,Wednesday,"December 19, 2018",7:30 PM,10:00 PM,Sched Only
PHIL 110A,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHIL 120J,001,Saturday,"December 15, 2018",7:30 PM,10:00 PM,Sched Only 
PHIL 145,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHIL 200J,001,Thursday,"December 6, 2018",7:30 PM,10:00 PM,Sched Only 
PHIL 202,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHIL 215,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHIL 240,001,Wednesday,"December 19, 2018",9:00 AM,11:30 AM,Sched Only
PHIL 251,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHIL 324,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHIL 380,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHYS 111,001-005,Wednesday,"December 19, 2018",9:00 AM,11:30 AM,TBA
PHYS 115,001-004,Monday,"December 10, 2018",12:30 PM,3:00 PM,TBA
PHYS 121,001-003,Monday,"December 10, 2018",12:30 PM,3:00 PM,TBA
PHYS 121L,001-004,Thursday,"December 13, 2018",4:00 PM,5:00 PM,TBA
PHYS 131L,001-008,Thursday,"December 13, 2018",4:00 PM,5:00 PM,TBA
PHYS 224,001,Thursday,"December 6, 2018",4:00 PM,6:30 PM,TBA
PHYS 225,001,Monday,"December 10, 2018",12:30 PM,3:00 PM,TBA
PHYS 236,"001,002",Wednesday,"December 12, 2018",4:00 PM,6:30 PM,TBA
PHYS 256,001,Friday,"December 14, 2018",7:30 PM,10:00 PM,TBA
PHYS 275,001,Wednesday,"December 19, 2018",9:00 AM,11:30 AM,TBA
PHYS 342,001,Monday,"December 17, 2018",7:30 PM,10:00 PM,TBA
PHYS 358,001,Tuesday,"December 18, 2018",12:30 PM,3:00 PM,TBA
PHYS 363,001,Friday,"December 7, 2018",9:00 AM,11:30 AM,TBA
PHYS 364,001,Tuesday,"December 11, 2018",7:30 PM,10:00 PM,Sched Only
PHYS 380,001,Tuesday,"December 11, 2018",12:30 PM,3:00 PM,Sched Only
PHYS 434,001,Friday,"December 14, 2018",12:30 PM,3:00 PM,TBA
PHYS 442,001,Thursday,"December 6, 2018",12:30 PM,3:00 PM,TBA
PHYS 454,001,Tuesday,"December 11, 2018",4:00 PM,6:30 PM,TBA
PHYS 461,001,Friday,"December 7, 2018",9:00 AM,11:30 AM,Sched Only
PHYS 468,001,Wednesday,"December 19, 2018",12:30 PM,3:00 PM,TBA
PHYS 474,001,Tuesday,"December 18, 2018",12:30 PM,3:00 PM,Sched Only
PHYS 475,001,Thursday,"December 13, 2018",12:30 PM,3:00 PM,Sched Only
PHYS 491,001,Monday,"December 10, 2018",9:00 AM,11:30 AM,Sched Only
PLAN 100,001,Saturday,"December 15, 2018",12:30 PM,2:30 PM,TBA
PLAN 105,001,Friday,"December 7, 2018",12:30 PM,3:00 PM,TBA
PLAN 281,001,Thursday,"December 13, 2018",7:30 PM,10:00 PM,TBA
PLAN 453,001,Thursday,"December 6, 2018",12:30 PM,3:00 PM,TBA
PMATH 330,001,Tuesday,"December 18, 2018",4:00 PM,6:30 PM,TBA
PMATH 331,001,Saturday,"December 15, 2018",12:30 PM,3:00 PM,TBA
PMATH 336,001,Saturday,"December 8, 2018",7:30 PM,10:00 PM,Sched Only
PMATH 340,001,Saturday,"December 15, 2018",9:00 AM,11:30 AM,TBA
PMATH 347,001,Thursday,"December 20, 2018",4:00 PM,6:30 PM,TBA
PMATH 351,001,Tuesday,"December 18, 2018",7:30 PM,10:00 PM,TBA
PMATH 433,001,Thursday,"December 6, 2018",4:00 PM,6:30 PM,Sched Only
PMATH 445,001,Wednesday,"December 12, 2018",7:30 PM,10:00 PM,TBA
PMATH 451,001,Monday,"December 17, 2018",12:30 PM,3:00 PM,TBA
PMATH 453,001,Saturday,"December 15, 2018",12:30 PM,3:00 PM,TBA
PMATH 465,001,Friday,"December 7, 2018",7:30 PM,10:00 PM,TBA
PMATH 651,001,Monday,"December 17, 2018",12:30 PM,3:00 PM,TBA
PMATH 665,001,Friday,"December 7, 2018",7:30 PM,10:00 PM,TBA
PMATH 733,001,Thursday,"December 6, 2018",4:00 PM,6:30 PM,Sched Only
PMATH 745,001,Wednesday,"December 12, 2018",7:30 PM,10:00 PM,TBA
PMATH 753,001,Saturday,"December 15, 2018",12:30 PM,3:00 PM,TBA
PORT 101,001,Thursday,"December 20, 2018",12:30 PM,2:30 PM,TBA
PSCI 255,001,Monday,"December 17, 2018",12:30 PM,2:00 PM,TBA
PSCI 257,001,Thursday,"December 20, 2018",4:00 PM,6:30 PM,Sched Only
PSCI 387,001,Monday,"December 10, 2018",9:00 AM,11:30 AM,TBA
PSYCH 101,001,Wednesday,"December 12, 2018",12:30 PM,2:30 PM,TBA
PSYCH 101,002,Wednesday,"December 12, 2018",12:30 PM,2:30 PM,TBA
PSYCH 101,004,Wednesday,"December 12, 2018",12:30 PM,2:30 PM,TBA
PSYCH 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PSYCH 101R,001-003,Friday,"December 7, 2018",9:00 AM,11:00 AM,Sched Only 
PSYCH 211,001,Wednesday,"December 12, 2018",12:30 PM,3:00 PM,TBA
PSYCH 211,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PSYCH 213R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PSYCH 253,001,Friday,"December 14, 2018",9:00 AM,11:00 AM,TBA
PSYCH 253,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PSYCH 257,001,Monday,"December 17, 2018",4:00 PM,6:00 PM,TBA
PSYCH 261,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PSYCH 291,001,Saturday,"December 15, 2018",9:00 AM,11:30 AM,TBA
PSYCH 307,001,Monday,"December 10, 2018",12:30 PM,3:00 PM,TBA
PSYCH 312,001,Monday,"December 17, 2018",9:00 AM,11:30 AM,Sched Only 
PSYCH 312R,001,Monday,"December 10, 2018",9:00 AM,11:30 AM,Sched Only 
PSYCH 318,001,Thursday,"December 6, 2018",4:00 PM,6:30 PM,Sched Only 
PSYCH 320,001,Wednesday,"December 12, 2018",7:30 PM,9:30 PM,TBA
PSYCH 340,001,Saturday,"December 15, 2018",7:30 PM,9:00 PM,TBA
PSYCH 391,001,Saturday,"December 15, 2018",9:00 AM,11:30 AM,TBA
REC 101,001,Thursday,"December 13, 2018",7:30 PM,9:00 PM,TBA
REC 371,001,Thursday,"December 6, 2018",4:00 PM,6:30 PM,TBA
REES 220,001,Saturday,"December 8, 2018",12:30 PM,3:00 PM,Sched Only
RS 123,001,Wednesday,"December 19, 2018",9:00 AM,11:30 AM,Sched Only 
RS 235,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
RUSS 101,001,Saturday,"December 8, 2018",9:00 AM,11:00 AM,Sched Only
SCI 200,001,Thursday,"December 20, 2018",9:00 AM,11:00 AM,TBA
SCI 206,001,Monday,"December 17, 2018",9:00 AM,11:00 AM,TBA
SCI 237,001,Wednesday,"December 19, 2018",9:00 AM,11:30 AM,TBA
SCI 238,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SDS 131R,001,Tuesday,"December 18, 2018",4:00 PM,6:30 PM,Sched Only 
SDS 150R,001,Thursday,"December 6, 2018",9:00 AM,11:00 AM,Sched Only 
SDS 150R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SDS 210R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SDS 250R,001-003,Friday,"December 7, 2018",9:00 AM,11:30 AM,Sched Only 
SDS 251R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SDS 355R,001,Monday,"December 10, 2018",4:00 PM,6:30 PM,Sched Only 
SDS 358R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SDS 400R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SE 212,"001,002",Wednesday,"December 12, 2018",12:30 PM,3:00 PM,TBA
SE 380,001,Tuesday,"December 11, 2018",4:00 PM,6:30 PM,TBA
SE 464,001,Monday,"December 10, 2018",12:30 PM,3:00 PM,TBA
SI 101R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SI 201R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SI 250R,001,Thursday,"December 6, 2018",7:30 PM,10:00 PM,Sched Only 
SMF 204,001,Tuesday,"December 11, 2018",9:00 AM,11:30 AM,Sched Only 
SOC 101,001,Tuesday,"December 11, 2018",12:30 PM,3:00 PM,Sched Only 
SOC 101,"002,003",Tuesday,"December 11, 2018",12:30 PM,3:00 PM,TBA
SOC 101R,001-003,Wednesday,"December 12, 2018",7:30 PM,10:00 PM,Sched Only 
SOC 201,001,Tuesday,"December 11, 2018",9:00 AM,10:30 AM,Sched Only
SOC 248,001,Thursday,"December 20, 2018",9:00 AM,11:30 AM,Sched Only
SOC 306,001,Saturday,"December 15, 2018",12:30 PM,2:30 PM,TBA
SOC 325,001,Tuesday,"December 11, 2018",7:30 PM,9:30 PM,Sched Only
SOC 370,001,Friday,"December 14, 2018",9:00 AM,11:30 AM,Sched Only
SOCWK 220R,001,Thursday,"December 13, 2018",9:00 AM,11:00 AM,Sched Only 
SOCWK 300R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SPAN 101,001-004,Tuesday,"December 18, 2018",7:30 PM,9:30 PM,TBA
SPAN 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SPAN 102,"001,002",Thursday,"December 20, 2018",12:30 PM,2:30 PM,TBA
SPAN 201A,"001,002",Tuesday,"December 18, 2018",7:30 PM,9:30 PM,TBA
SPCOM 226,001,Thursday,"December 13, 2018",9:00 AM,11:30 AM,Sched Only
SPCOM 402,001,Thursday,"December 6, 2018",4:00 PM,6:30 PM,Sched Only
STAT 206,001,Friday,"December 7, 2018",9:00 AM,11:30 AM,TBA
STAT 220,001,Thursday,"December 13, 2018",7:30 PM,10:00 PM,TBA
STAT 221,001,Tuesday,"December 11, 2018",9:00 AM,11:30 AM,TBA
STAT 230,001-005,Tuesday,"December 11, 2018",4:00 PM,6:30 PM,TBA
STAT 230,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
STAT 231,001-003,Tuesday,"December 11, 2018",7:30 PM,10:00 PM,TBA
STAT 231,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
STAT 240,001,Tuesday,"December 11, 2018",4:00 PM,6:30 PM,TBA
STAT 322,001,Tuesday,"December 11, 2018",7:30 PM,10:00 PM,TBA
STAT 330,"001,002",Monday,"December 10, 2018",9:00 AM,11:30 AM,TBA
STAT 331,"001,002",Thursday,"December 6, 2018",7:30 PM,10:00 PM,TBA
STAT 332,"001,002",Tuesday,"December 11, 2018",12:30 PM,3:00 PM,TBA
STAT 333,"001,002",Wednesday,"December 12, 2018",9:00 AM,11:30 AM,TBA
STAT 334,001,Monday,"December 10, 2018",12:30 PM,3:00 PM,TBA
STAT 337,001,Friday,"December 7, 2018",12:30 PM,3:00 PM,TBA
STAT 341,001,Tuesday,"December 18, 2018",12:30 PM,3:00 PM,TBA
STAT 371,001,Tuesday,"December 11, 2018",4:00 PM,6:30 PM,TBA
STAT 372,001,Thursday,"December 6, 2018",12:30 PM,3:00 PM,TBA
STAT 373,001,Monday,"December 17, 2018",9:00 AM,11:30 AM,TBA
STAT 430,001,Thursday,"December 13, 2018",4:00 PM,6:30 PM,TBA
STAT 431,001,Saturday,"December 8, 2018",12:30 PM,3:00 PM,TBA
STAT 433,001,Tuesday,"December 11, 2018",7:30 PM,10:00 PM,TBA
STAT 441,001,Friday,"December 14, 2018",9:00 AM,11:30 AM,TBA
STAT 442,001,Wednesday,"December 19, 2018",12:30 PM,3:00 PM,TBA
STAT 443,001,Tuesday,"December 11, 2018",9:00 AM,11:30 AM,TBA
STAT 830,001,Thursday,"December 13, 2018",4:00 PM,6:30 PM,TBA
STAT 831,001,Saturday,"December 8, 2018",12:30 PM,3:00 PM,TBA
STAT 833,001,Tuesday,"December 11, 2018",7:30 PM,10:00 PM,TBA
STAT 841,001,Friday,"December 14, 2018",9:00 AM,11:30 AM,TBA
STAT 842,001,Wednesday,"December 19, 2018",12:30 PM,3:00 PM,TBA
SWREN 220R,001,Thursday,"December 13, 2018",9:00 AM,11:00 AM,Sched Only 
SWREN 250R,001,Friday,"December 7, 2018",9:00 AM,11:30 AM,Sched Only 
SWREN 300R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SYDE 101L,001,Monday,"December 10, 2018",9:00 AM,11:30 AM,Sched Only 
SYDE 111,"001,002",Friday,"December 7, 2018",9:00 AM,11:30 AM,TBA
SYDE 113,"001,002",Thursday,"December 13, 2018",9:00 AM,11:30 AM,TBA
SYDE 121,001,Wednesday,"December 12, 2018",9:00 AM,11:30 AM,Sched Only
SYDE 161,001,Monday,"December 17, 2018",9:00 AM,11:30 AM,Sched Only
SYDE 181,001,Thursday,"December 6, 2018",9:00 AM,11:30 AM,Sched Only
SYDE 182,001,Thursday,"December 6, 2018",4:00 PM,6:30 PM,Sched Only
SYDE 212,001,Thursday,"December 13, 2018",12:30 PM,3:00 PM,Sched Only
SYDE 252,001,Thursday,"December 6, 2018",4:00 PM,6:30 PM,Sched Only
SYDE 252,002,Monday,"December 17, 2018",12:30 PM,3:00 PM,Sched Only
SYDE 262,001,Tuesday,"December 18, 2018",9:00 AM,11:30 AM,Sched Only
SYDE 286,001,Tuesday,"December 11, 2018",4:00 PM,6:30 PM,Sched Only
SYDE 292,001,Monday,"December 17, 2018",12:30 PM,3:00 PM,Sched Only
SYDE 411,001,Monday,"December 10, 2018",12:30 PM,3:00 PM,Sched Only
SYDE 553,001,Wednesday,"December 12, 2018",12:30 PM,3:00 PM,Sched Only
SYDE 575,001,Tuesday,"December 18, 2018",12:30 PM,3:00 PM,Sched Only
VCULT 100,001,Thursday,"December 6, 2018",4:00 PM,6:30 PM,TBA
WS 222,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
WS 325,001,Thursday,"December 6, 2018",9:00 AM,11:30 AM,Sched Only 
