AP Name,Aruba AP Model,IP Address,MAC Address,Secondary MAC Address,SSID,Latitude,Longitude,Floor,Building Code
RN-AP-UEC-3-N-A,65,172.25.16.120,001A1EC27DB6,001A1EA7DB68,eduroam,,,3,UEC
RN-AP-UEC-3-N-A,65,172.25.16.120,001A1EC27DB6,001A1EA7DB60,eduroam,,,3,UEC
RN-AP-UEC-3-N-A,65,172.25.16.120,001A1EC27DB6,001A1EA7DB69,uw-unsecured,,,3,UEC
RN-AP-UEC-3-N-A,65,172.25.16.120,001A1EC27DB6,001A1EA7DB61,uw-unsecured,,,3,UEC
RN-AP-UEC-3-N-B,65,172.25.16.121,001A1EC27DBA,001A1EA7DBA8,eduroam,,,3,UEC
RN-AP-UEC-3-N-B,65,172.25.16.121,001A1EC27DBA,001A1EA7DBA0,eduroam,,,3,UEC
RN-AP-UEC-3-N-B,65,172.25.16.121,001A1EC27DBA,001A1EA7DBA9,uw-unsecured,,,3,UEC
RN-AP-UEC-3-N-B,65,172.25.16.121,001A1EC27DBA,001A1EA7DBA1,uw-unsecured,,,3,UEC
RN-AP-UEC-3-N-C,65,172.25.16.185,001A1EC26A90,001A1EA6A908,eduroam,,,3,UEC
RN-AP-UEC-3-N-C,65,172.25.16.185,001A1EC26A90,001A1EA6A900,eduroam,,,3,UEC
RN-AP-UEC-3-N-C,65,172.25.16.185,001A1EC26A90,001A1EA6A909,uw-unsecured,,,3,UEC
RN-AP-UEC-3-N-C,65,172.25.16.185,001A1EC26A90,001A1EA6A901,uw-unsecured,,,3,UEC
RN-AP-UEC-3-N-D,65,172.30.2.253,001A1EC27E96,001A1EA7E96A,eduroam,,,3,UEC
RN-AP-UEC-3-N-D,65,172.30.2.253,001A1EC27E96,001A1EA7E962,eduroam,,,3,UEC
RN-AP-UEC-3-N-D,65,172.25.16.215,001A1EC27E96,001A1EA7E968,eduroam,,,3,UEC
RN-AP-UEC-3-N-D,65,172.25.16.215,001A1EC27E96,001A1EA7E960,eduroam,,,3,UEC
RN-AP-UEC-3-N-D,65,172.25.16.215,001A1EC27E96,001A1EA7E969,uw-unsecured,,,3,UEC
RN-AP-UEC-3-N-D,65,172.25.16.215,001A1EC27E96,001A1EA7E961,uw-unsecured,,,3,UEC
RN-AP-UEC-3-S-A,65,172.25.16.110,001A1EC27DB4,001A1EA7DB48,eduroam,,,3,UEC
RN-AP-UEC-3-S-A,65,172.25.16.110,001A1EC27DB4,001A1EA7DB40,eduroam,,,3,UEC
RN-AP-UEC-3-S-A,65,172.25.16.110,001A1EC27DB4,001A1EA7DB49,uw-unsecured,,,3,UEC
RN-AP-UEC-3-S-A,65,172.25.16.110,001A1EC27DB4,001A1EA7DB41,uw-unsecured,,,3,UEC
RN-AP-UEC-3-S-B,65,172.25.16.111,001A1EC27D48,001A1EA7D488,eduroam,,,3,UEC
RN-AP-UEC-3-S-B,65,172.25.16.111,001A1EC27D48,001A1EA7D480,eduroam,,,3,UEC
RN-AP-UEC-3-S-B,65,172.25.16.111,001A1EC27D48,001A1EA7D489,uw-unsecured,,,3,UEC
RN-AP-UEC-3-S-B,65,172.25.16.111,001A1EC27D48,001A1EA7D481,uw-unsecured,,,3,UEC
RN-AP-UET-BH-0202A-A,70,172.25.16.54,000B86CE7468,000B86674690,eduroam,,,2,UET
RN-AP-UET-BH-0202A-A,70,172.30.3.140,000B86CE7468,000B86674692,eduroam,,,2,UET
RN-AP-UET-BH-0202A-A,70,172.25.16.54,000B86CE7468,000B86674680,eduroam,,,2,UET
RN-AP-UET-BH-0202A-A,70,172.30.3.140,000B86CE7468,000B86674682,eduroam,,,2,UET
RN-AP-UET-BH-0202A-A,70,172.25.16.54,000B86CE7468,000B86674691,uw-unsecured,,,2,UET
RN-AP-UET-BH-0202A-A,70,172.25.16.54,000B86CE7468,000B86674681,uw-unsecured,,,2,UET
RN-AP-UET-BH-0205A-B,70,172.25.16.55,000B86CEDDD8,000B866DDD90,eduroam,,,2,UET
RN-AP-UET-BH-0205A-B,70,172.25.16.55,000B86CEDDD8,000B866DDD80,eduroam,,,2,UET
RN-AP-UET-BH-0205A-B,70,172.25.16.55,000B86CEDDD8,000B866DDD91,uw-unsecured,,,2,UET
RN-AP-UET-BH-0205A-B,70,172.25.16.55,000B86CEDDD8,000B866DDD81,uw-unsecured,,,2,UET
RN-AP-UET-BH-0208B-C,70,172.25.16.56,000B86CE2800,000B86628010,eduroam,,,2,UET
RN-AP-UET-BH-0208B-C,70,172.30.3.142,000B86CE2800,000B86628012,eduroam,,,2,UET
RN-AP-UET-BH-0208B-C,70,172.25.16.56,000B86CE2800,000B86628000,eduroam,,,2,UET
RN-AP-UET-BH-0208B-C,70,172.30.3.142,000B86CE2800,000B86628002,eduroam,,,2,UET
RN-AP-UET-BH-0208B-C,70,172.25.16.56,000B86CE2800,000B86628011,uw-unsecured,,,2,UET
RN-AP-UET-BH-0208B-C,70,172.25.16.56,000B86CE2800,000B86628001,uw-unsecured,,,2,UET
RN-AP-UET-BH-0304A-C,70,172.25.16.59,000B86CE2792,000B86627930,eduroam,,,3,UET
RN-AP-UET-BH-0304A-C,70,172.25.16.59,000B86CE2792,000B86627920,eduroam,,,3,UET
RN-AP-UET-BH-0304A-C,70,172.25.16.59,000B86CE2792,000B86627931,uw-unsecured,,,3,UET
RN-AP-UET-BH-0304A-C,70,172.25.16.59,000B86CE2792,000B86627921,uw-unsecured,,,3,UET
RN-AP-UET-BH-0307A-B,70,172.25.16.58,000B86CE83F4,000B86683F50,eduroam,,,3,UET
RN-AP-UET-BH-0307A-B,70,172.25.16.58,000B86CE83F4,000B86683F40,eduroam,,,3,UET
RN-AP-UET-BH-0307A-B,70,172.25.16.58,000B86CE83F4,000B86683F51,uw-unsecured,,,3,UET
RN-AP-UET-BH-0307A-B,70,172.25.16.58,000B86CE83F4,000B86683F41,uw-unsecured,,,3,UET
RN-AP-UET-BH-0310A-A,70,172.25.16.57,000B86CEDE3A,000B866DE3B0,eduroam,,,3,UET
RN-AP-UET-BH-0310A-A,70,172.25.16.57,000B86CEDE3A,000B866DE3A0,eduroam,,,3,UET
RN-AP-UET-BH-0310A-A,70,172.25.16.57,000B86CEDE3A,000B866DE3B1,uw-unsecured,,,3,UET
RN-AP-UET-BH-0310A-A,70,172.25.16.57,000B86CEDE3A,000B866DE3A1,uw-unsecured,,,3,UET
RN-AP-UET-BH-0401B-A,70,172.25.16.60,000B86CEDDDE,000B866DDDF0,eduroam,,,4,UET
RN-AP-UET-BH-0401B-A,70,172.25.16.60,000B86CEDDDE,000B866DDDE0,eduroam,,,4,UET
RN-AP-UET-BH-0401B-A,70,172.25.16.60,000B86CEDDDE,000B866DDDF1,uw-unsecured,,,4,UET
RN-AP-UET-BH-0401B-A,70,172.25.16.60,000B86CEDDDE,000B866DDDE1,uw-unsecured,,,4,UET
RN-AP-UET-BH-0404B-B,70,172.25.16.61,000B86CE7508,000B86675090,eduroam,,,4,UET
RN-AP-UET-BH-0404B-B,70,172.25.16.61,000B86CE7508,000B86675080,eduroam,,,4,UET
RN-AP-UET-BH-0404B-B,70,172.25.16.61,000B86CE7508,000B86675091,uw-unsecured,,,4,UET
RN-AP-UET-BH-0404B-B,70,172.25.16.61,000B86CE7508,000B86675081,uw-unsecured,,,4,UET
RN-AP-UET-BH-0408B-C,70,172.25.16.62,000B86CE7F82,000B8667F830,eduroam,,,4,UET
RN-AP-UET-BH-0408B-C,70,172.25.16.62,000B86CE7F82,000B8667F820,eduroam,,,4,UET
RN-AP-UET-BH-0408B-C,70,172.25.16.62,000B86CE7F82,000B8667F831,uw-unsecured,,,4,UET
RN-AP-UET-BH-0408B-C,70,172.25.16.62,000B86CE7F82,000B8667F821,uw-unsecured,,,4,UET
RN-AP-UET-BH-0503A-A,70,172.25.16.63,000B86CE7FB4,000B8667FB50,eduroam,,,5,UET
RN-AP-UET-BH-0503A-A,70,172.25.16.63,000B86CE7FB4,000B8667FB40,eduroam,,,5,UET
RN-AP-UET-BH-0503A-A,70,172.25.16.63,000B86CE7FB4,000B8667FB51,uw-unsecured,,,5,UET
RN-AP-UET-BH-0503A-A,70,172.25.16.63,000B86CE7FB4,000B8667FB41,uw-unsecured,,,5,UET
RN-AP-UET-BH-0506B-B,70,172.25.16.64,000B86CE779C,000B866779D0,eduroam,,,5,UET
RN-AP-UET-BH-0506B-B,70,172.25.16.64,000B86CE779C,000B866779C0,eduroam,,,5,UET
RN-AP-UET-BH-0506B-B,70,172.25.16.64,000B86CE779C,000B866779D1,uw-unsecured,,,5,UET
RN-AP-UET-BH-0506B-B,70,172.25.16.64,000B86CE779C,000B866779C1,uw-unsecured,,,5,UET
RN-AP-UET-BH-0509B-C,70,172.25.16.65,000B86CE7734,000B86677350,eduroam,,,5,UET
RN-AP-UET-BH-0509B-C,70,172.25.16.65,000B86CE7734,000B86677340,eduroam,,,5,UET
RN-AP-UET-BH-0509B-C,70,172.25.16.65,000B86CE7734,000B86677351,uw-unsecured,,,5,UET
RN-AP-UET-BH-0509B-C,70,172.25.16.65,000B86CE7734,000B86677341,uw-unsecured,,,5,UET
RN-AP-UET-BH-0602A-A,70,172.25.16.66,000B86CE7324,000B86673250,eduroam,,,6,UET
RN-AP-UET-BH-0602A-A,70,172.25.16.66,000B86CE7324,000B86673240,eduroam,,,6,UET
RN-AP-UET-BH-0602A-A,70,172.25.16.66,000B86CE7324,000B86673251,uw-unsecured,,,6,UET
RN-AP-UET-BH-0602A-A,70,172.25.16.66,000B86CE7324,000B86673241,uw-unsecured,,,6,UET
RN-AP-UET-BH-0605A-B,70,172.25.16.67,000B86CE7276,000B86672770,eduroam,,,6,UET
RN-AP-UET-BH-0605A-B,70,172.25.16.67,000B86CE7276,000B86672760,eduroam,,,6,UET
RN-AP-UET-BH-0605A-B,70,172.25.16.67,000B86CE7276,000B86672771,uw-unsecured,,,6,UET
RN-AP-UET-BH-0605A-B,70,172.25.16.67,000B86CE7276,000B86672761,uw-unsecured,,,6,UET
RN-AP-UET-BH-0608B-C,70,172.25.16.68,000B86CE8378,000B86683790,eduroam,,,6,UET
RN-AP-UET-BH-0608B-C,70,172.25.16.68,000B86CE8378,000B86683780,eduroam,,,6,UET
RN-AP-UET-BH-0608B-C,70,172.25.16.68,000B86CE8378,000B86683791,uw-unsecured,,,6,UET
RN-AP-UET-BH-0608B-C,70,172.25.16.68,000B86CE8378,000B86683781,uw-unsecured,,,6,UET
RN-AP-UET-BH-0703A-A,70,172.25.16.69,000B86CEDE00,000B866DE010,eduroam,,,7,UET
RN-AP-UET-BH-0703A-A,70,172.25.16.69,000B86CEDE00,000B866DE000,eduroam,,,7,UET
RN-AP-UET-BH-0703A-A,70,172.25.16.69,000B86CEDE00,000B866DE011,uw-unsecured,,,7,UET
RN-AP-UET-BH-0703A-A,70,172.25.16.69,000B86CEDE00,000B866DE001,uw-unsecured,,,7,UET
RN-AP-UET-BH-0707A-B,70,172.25.16.70,000B86CE7E1E,000B8667E1F0,eduroam,,,7,UET
RN-AP-UET-BH-0707A-B,70,172.25.16.70,000B86CE7E1E,000B8667E1E0,eduroam,,,7,UET
RN-AP-UET-BH-0707A-B,70,172.25.16.70,000B86CE7E1E,000B8667E1F1,uw-unsecured,,,7,UET
RN-AP-UET-BH-0707A-B,70,172.25.16.70,000B86CE7E1E,000B8667E1E1,uw-unsecured,,,7,UET
RN-AP-UET-BH-0710A-C,70,172.25.16.71,000B86CE7E80,000B8667E810,eduroam,,,7,UET
RN-AP-UET-BH-0710A-C,70,172.25.16.71,000B86CE7E80,000B8667E800,eduroam,,,7,UET
RN-AP-UET-BH-0710A-C,70,172.25.16.71,000B86CE7E80,000B8667E811,uw-unsecured,,,7,UET
RN-AP-UET-BH-0710A-C,70,172.25.16.71,000B86CE7E80,000B8667E801,uw-unsecured,,,7,UET
RN-AP-UET-BH-0801B-A,70,172.25.16.72,000B86CE76AA,000B86676AB0,eduroam,,,8,UET
RN-AP-UET-BH-0801B-A,70,172.25.16.72,000B86CE76AA,000B86676AA0,eduroam,,,8,UET
RN-AP-UET-BH-0801B-A,70,172.25.16.72,000B86CE76AA,000B86676AB1,uw-unsecured,,,8,UET
RN-AP-UET-BH-0801B-A,70,172.25.16.72,000B86CE76AA,000B86676AA1,uw-unsecured,,,8,UET
RN-AP-UET-BH-0804B-B,70,172.25.16.73,000B86CE519C,000B866519D0,eduroam,,,8,UET
RN-AP-UET-BH-0804B-B,70,172.25.16.73,000B86CE519C,000B866519C0,eduroam,,,8,UET
RN-AP-UET-BH-0804B-B,70,172.25.16.73,000B86CE519C,000B866519D1,uw-unsecured,,,8,UET
RN-AP-UET-BH-0804B-B,70,172.25.16.73,000B86CE519C,000B866519C1,uw-unsecured,,,8,UET
RN-AP-UET-BH-0808B-C,70,172.25.16.74,000B86CE5192,000B86651930,eduroam,,,8,UET
RN-AP-UET-BH-0808B-C,70,172.25.16.74,000B86CE5192,000B86651920,eduroam,,,8,UET
RN-AP-UET-BH-0808B-C,70,172.25.16.74,000B86CE5192,000B86651931,uw-unsecured,,,8,UET
RN-AP-UET-BH-0808B-C,70,172.25.16.74,000B86CE5192,000B86651921,uw-unsecured,,,8,UET
RN-AP-UET-BH-0904A-A,70,172.25.16.75,000B86CE7652,000B86676530,eduroam,,,9,UET
RN-AP-UET-BH-0904A-A,70,172.25.16.75,000B86CE7652,000B86676520,eduroam,,,9,UET
RN-AP-UET-BH-0904A-A,70,172.25.16.75,000B86CE7652,000B86676531,uw-unsecured,,,9,UET
RN-AP-UET-BH-0904A-A,70,172.25.16.75,000B86CE7652,000B86676521,uw-unsecured,,,9,UET
RN-AP-UET-BH-0906B-B,70,172.25.16.76,000B86CE767C,000B866767D0,eduroam,,,9,UET
RN-AP-UET-BH-0906B-B,70,172.25.16.76,000B86CE767C,000B866767C0,eduroam,,,9,UET
RN-AP-UET-BH-0906B-B,70,172.25.16.76,000B86CE767C,000B866767D1,uw-unsecured,,,9,UET
RN-AP-UET-BH-0906B-B,70,172.25.16.76,000B86CE767C,000B866767C1,uw-unsecured,,,9,UET
RN-AP-UET-BH-0909B-C,70,172.25.16.77,000B86CEDE3C,000B866DE3D0,eduroam,,,9,UET
RN-AP-UET-BH-0909B-C,70,172.25.16.77,000B86CEDE3C,000B866DE3C0,eduroam,,,9,UET
RN-AP-UET-BH-0909B-C,70,172.25.16.77,000B86CEDE3C,000B866DE3D1,uw-unsecured,,,9,UET
RN-AP-UET-BH-0909B-C,70,172.25.16.77,000B86CEDE3C,000B866DE3C1,uw-unsecured,,,9,UET
RN-AP-UET-BH-1002A-A,70,172.25.16.78,000B86CEDDDA,000B866DDDB0,eduroam,,,10,UET
RN-AP-UET-BH-1002A-A,70,172.25.16.78,000B86CEDDDA,000B866DDDA0,eduroam,,,10,UET
RN-AP-UET-BH-1002A-A,70,172.25.16.78,000B86CEDDDA,000B866DDDB1,uw-unsecured,,,10,UET
RN-AP-UET-BH-1002A-A,70,172.25.16.78,000B86CEDDDA,000B866DDDA1,uw-unsecured,,,10,UET
RN-AP-UET-BH-1005A-B,70,172.25.16.79,000B86CE28B4,000B86628B50,eduroam,,,10,UET
RN-AP-UET-BH-1005A-B,70,172.25.16.79,000B86CE28B4,000B86628B40,eduroam,,,10,UET
RN-AP-UET-BH-1005A-B,70,172.25.16.79,000B86CE28B4,000B86628B51,uw-unsecured,,,10,UET
RN-AP-UET-BH-1005A-B,70,172.25.16.79,000B86CE28B4,000B86628B41,uw-unsecured,,,10,UET
RN-AP-UET-BH-1008B-C,70,172.25.16.80,000B86CEDE24,000B866DE250,eduroam,,,10,UET
RN-AP-UET-BH-1008B-C,70,172.25.16.80,000B86CEDE24,000B866DE240,eduroam,,,10,UET
RN-AP-UET-BH-1008B-C,70,172.25.16.80,000B86CEDE24,000B866DE251,uw-unsecured,,,10,UET
RN-AP-UET-BH-1008B-C,70,172.25.16.80,000B86CEDE24,000B866DE241,uw-unsecured,,,10,UET
RN-AP-UET-BH-1103B-A,70,172.25.16.81,000B86CEDDEC,000B866DDED0,eduroam,,,11,UET
RN-AP-UET-BH-1103B-A,70,172.25.16.81,000B86CEDDEC,000B866DDEC0,eduroam,,,11,UET
RN-AP-UET-BH-1103B-A,70,172.25.16.81,000B86CEDDEC,000B866DDED1,uw-unsecured,,,11,UET
RN-AP-UET-BH-1103B-A,70,172.25.16.81,000B86CEDDEC,000B866DDEC1,uw-unsecured,,,11,UET
RN-AP-UET-BH-1107A-B,70,172.25.16.82,000B86CEDE48,000B866DE490,eduroam,,,11,UET
RN-AP-UET-BH-1107A-B,70,172.25.16.82,000B86CEDE48,000B866DE480,eduroam,,,11,UET
RN-AP-UET-BH-1107A-B,70,172.25.16.82,000B86CEDE48,000B866DE491,uw-unsecured,,,11,UET
RN-AP-UET-BH-1107A-B,70,172.25.16.82,000B86CEDE48,000B866DE481,uw-unsecured,,,11,UET
RN-AP-UET-BH-1110A-C,70,172.25.16.83,000B86CE7670,000B86676710,eduroam,,,11,UET
RN-AP-UET-BH-1110A-C,70,172.25.16.83,000B86CE7670,000B86676700,eduroam,,,11,UET
RN-AP-UET-BH-1110A-C,70,172.25.16.83,000B86CE7670,000B86676711,uw-unsecured,,,11,UET
RN-AP-UET-BH-1110A-C,70,172.25.16.83,000B86CE7670,000B86676701,uw-unsecured,,,11,UET
RN-AP-UET-BH-1201B-A,70,172.25.16.84,000B86CE77AE,000B86677AF0,eduroam,,,12,UET
RN-AP-UET-BH-1201B-A,70,172.25.16.84,000B86CE77AE,000B86677AE0,eduroam,,,12,UET
RN-AP-UET-BH-1201B-A,70,172.25.16.84,000B86CE77AE,000B86677AF1,uw-unsecured,,,12,UET
RN-AP-UET-BH-1201B-A,70,172.25.16.84,000B86CE77AE,000B86677AE1,uw-unsecured,,,12,UET
RN-AP-UET-BH-1204B-B,70,172.25.16.85,000B86CEDE3E,000B866DE3F0,eduroam,,,12,UET
RN-AP-UET-BH-1204B-B,70,172.25.16.85,000B86CEDE3E,000B866DE3E0,eduroam,,,12,UET
RN-AP-UET-BH-1204B-B,70,172.25.16.85,000B86CEDE3E,000B866DE3F1,uw-unsecured,,,12,UET
RN-AP-UET-BH-1204B-B,70,172.25.16.85,000B86CEDE3E,000B866DE3E1,uw-unsecured,,,12,UET
RN-AP-UET-BH-1208B-C,70,172.25.16.86,000B86CE28A0,000B86628A10,eduroam,,,12,UET
RN-AP-UET-BH-1208B-C,70,172.25.16.86,000B86CE28A0,000B86628A00,eduroam,,,12,UET
RN-AP-UET-BH-1208B-C,70,172.25.16.86,000B86CE28A0,000B86628A11,uw-unsecured,,,12,UET
RN-AP-UET-BH-1208B-C,70,172.25.16.86,000B86CE28A0,000B86628A01,uw-unsecured,,,12,UET
RN-AP-UET-BH-1303B-A,70,172.25.16.87,000B86CE279A,000B866279B0,eduroam,,,13,UET
RN-AP-UET-BH-1303B-A,70,172.25.16.87,000B86CE279A,000B866279A0,eduroam,,,13,UET
RN-AP-UET-BH-1303B-A,70,172.25.16.87,000B86CE279A,000B866279B1,uw-unsecured,,,13,UET
RN-AP-UET-BH-1303B-A,70,172.25.16.87,000B86CE279A,000B866279A1,uw-unsecured,,,13,UET
RN-AP-UET-BH-1306B-B,70,172.25.16.88,000B86CE6DCC,000B8666DCD0,eduroam,,,13,UET
RN-AP-UET-BH-1306B-B,70,172.25.16.88,000B86CE6DCC,000B8666DCC0,eduroam,,,13,UET
RN-AP-UET-BH-1306B-B,70,172.25.16.88,000B86CE6DCC,000B8666DCD1,uw-unsecured,,,13,UET
RN-AP-UET-BH-1306B-B,70,172.25.16.88,000B86CE6DCC,000B8666DCC1,uw-unsecured,,,13,UET
RN-AP-UET-BH-1309B-C,70,172.25.16.89,000B86CE7DE0,000B8667DE10,eduroam,,,13,UET
RN-AP-UET-BH-1309B-C,70,172.25.16.89,000B86CE7DE0,000B8667DE00,eduroam,,,13,UET
RN-AP-UET-BH-1309B-C,70,172.25.16.89,000B86CE7DE0,000B8667DE11,uw-unsecured,,,13,UET
RN-AP-UET-BH-1309B-C,70,172.25.16.89,000B86CE7DE0,000B8667DE01,uw-unsecured,,,13,UET
RN-AP-UNC-002C,70,172.25.16.49,000B86CE77C2,000B86677C30,eduroam,,,0,UNC
RN-AP-UNC-002C,70,172.25.16.49,000B86CE77C2,000B86677C20,eduroam,,,0,UNC
RN-AP-UNC-002C,70,172.25.16.49,000B86CE77C2,000B86677C31,uw-unsecured,,,0,UNC
RN-AP-UNC-002C,70,172.25.16.49,000B86CE77C2,000B86677C21,uw-unsecured,,,0,UNC
RN-AP-UNC-0-S-A,65,172.25.16.164,001A1EC27952,001A1EA79528,eduroam,,,0,UNC
RN-AP-UNC-0-S-A,65,172.25.16.164,001A1EC27952,001A1EA79520,eduroam,,,0,UNC
RN-AP-UNC-0-S-A,65,172.25.16.164,001A1EC27952,001A1EA79529,uw-unsecured,,,0,UNC
RN-AP-UNC-0-S-A,65,172.25.16.164,001A1EC27952,001A1EA79521,uw-unsecured,,,0,UNC
RN-AP-UNC-104C-A,70,172.25.16.7,000B86CEDE08,000B866DE090,eduroam,,,1,UNC
RN-AP-UNC-104C-A,70,172.25.16.7,000B86CEDE08,000B866DE080,eduroam,,,1,UNC
RN-AP-UNC-104C-A,70,172.25.16.7,000B86CEDE08,000B866DE091,uw-unsecured,,,1,UNC
RN-AP-UNC-104C-A,70,172.25.16.7,000B86CEDE08,000B866DE081,uw-unsecured,,,1,UNC
rn-ap-unc-130d-a,70,172.25.16.10,000B86CE273C,000B866273C0,eduroam,,,1,unc
rn-ap-unc-130d-a,70,172.25.16.10,000B86CE273C,000B866273D0,eduroam,,,1,unc
rn-ap-unc-130d-a,70,172.25.16.10,000B86CE273C,000B866273C1,uw-unsecured,,,1,unc
rn-ap-unc-130d-a,70,172.25.16.10,000B86CE273C,000B866273D1,uw-unsecured,,,1,unc
RN-AP-UNC-1-N-A,65,172.25.16.175,001A1EC27BD4,001A1EA7BD48,eduroam,,,1,UNC
RN-AP-UNC-1-N-A,65,172.25.16.175,001A1EC27BD4,001A1EA7BD40,eduroam,,,1,UNC
RN-AP-UNC-1-N-A,65,172.25.16.175,001A1EC27BD4,001A1EA7BD49,uw-unsecured,,,1,UNC
RN-AP-UNC-1-N-A,65,172.25.16.175,001A1EC27BD4,001A1EA7BD41,uw-unsecured,,,1,UNC
RN-AP-UNC-1-N-B,65,172.25.16.176,001A1EC26A5C,001A1EA6A5C8,eduroam,,,1,UNC
RN-AP-UNC-1-N-B,65,172.25.16.176,001A1EC26A5C,001A1EA6A5C0,eduroam,,,1,UNC
RN-AP-UNC-1-N-B,65,172.25.16.176,001A1EC26A5C,001A1EA6A5C9,uw-unsecured,,,1,UNC
RN-AP-UNC-1-N-B,65,172.25.16.176,001A1EC26A5C,001A1EA6A5C1,uw-unsecured,,,1,UNC
RN-AP-UNC-1-N-C,65,172.25.16.177,001A1EC26958,001A1EA69588,eduroam,,,1,UNC
RN-AP-UNC-1-N-C,65,172.25.16.177,001A1EC26958,001A1EA69580,eduroam,,,1,UNC
RN-AP-UNC-1-N-C,65,172.25.16.177,001A1EC26958,001A1EA69589,uw-unsecured,,,1,UNC
RN-AP-UNC-1-N-C,65,172.25.16.177,001A1EC26958,001A1EA69581,uw-unsecured,,,1,UNC
RN-AP-UNC-1-N-D,65,172.25.16.178,001A1EC27C96,001A1EA7C968,eduroam,,,1,UNC
RN-AP-UNC-1-N-D,65,172.25.16.178,001A1EC27C96,001A1EA7C960,eduroam,,,1,UNC
RN-AP-UNC-1-N-D,65,172.25.16.178,001A1EC27C96,001A1EA7C969,uw-unsecured,,,1,UNC
RN-AP-UNC-1-N-D,65,172.25.16.178,001A1EC27C96,001A1EA7C961,uw-unsecured,,,1,UNC
RN-AP-UNC-1-N-E,65,172.25.16.179,001A1EC27CAC,001A1EA7CAC8,eduroam,,,1,UNC
RN-AP-UNC-1-N-E,65,172.25.16.179,001A1EC27CAC,001A1EA7CAC0,eduroam,,,1,UNC
RN-AP-UNC-1-N-E,65,172.25.16.179,001A1EC27CAC,001A1EA7CAC9,uw-unsecured,,,1,UNC
RN-AP-UNC-1-N-E,65,172.25.16.179,001A1EC27CAC,001A1EA7CAC1,uw-unsecured,,,1,UNC
RN-AP-UNC-1-N-F,65,172.30.2.133,001A1EC27CCE,001A1EA7CCEA,eduroam,,,1,UNC
RN-AP-UNC-1-N-F,65,172.30.2.133,001A1EC27CCE,001A1EA7CCE2,eduroam,,,1,UNC
RN-AP-UNC-1-N-F,65,172.25.16.95,001A1EC27CCE,001A1EA7CCE8,eduroam,,,1,UNC
RN-AP-UNC-1-N-F,65,172.25.16.95,001A1EC27CCE,001A1EA7CCE0,eduroam,,,1,UNC
RN-AP-UNC-1-N-F,65,172.25.16.95,001A1EC27CCE,001A1EA7CCE9,uw-unsecured,,,1,UNC
RN-AP-UNC-1-N-F,65,172.25.16.95,001A1EC27CCE,001A1EA7CCE1,uw-unsecured,,,1,UNC
RN-AP-UNC-1-S-A,65,172.25.16.165,001A1EC27BD6,001A1EA7BD68,eduroam,,,1,UNC
RN-AP-UNC-1-S-A,65,172.25.16.165,001A1EC27BD6,001A1EA7BD60,eduroam,,,1,UNC
RN-AP-UNC-1-S-A,65,172.25.16.165,001A1EC27BD6,001A1EA7BD69,uw-unsecured,,,1,UNC
RN-AP-UNC-1-S-A,65,172.25.16.165,001A1EC27BD6,001A1EA7BD61,uw-unsecured,,,1,UNC
RN-AP-UNC-1-S-B,65,172.25.16.166,001A1EC28104,001A1EA81048,eduroam,,,1,UNC
RN-AP-UNC-1-S-B,65,172.25.16.166,001A1EC28104,001A1EA81040,eduroam,,,1,UNC
RN-AP-UNC-1-S-B,65,172.25.16.166,001A1EC28104,001A1EA81049,uw-unsecured,,,1,UNC
RN-AP-UNC-1-S-B,65,172.25.16.166,001A1EC28104,001A1EA81041,uw-unsecured,,,1,UNC
RN-AP-UNC-1-S-C,65,172.25.16.167,001A1EC26A80,001A1EA6A808,eduroam,,,1,UNC
RN-AP-UNC-1-S-C,65,172.25.16.167,001A1EC26A80,001A1EA6A800,eduroam,,,1,UNC
RN-AP-UNC-1-S-C,65,172.25.16.167,001A1EC26A80,001A1EA6A809,uw-unsecured,,,1,UNC
RN-AP-UNC-1-S-C,65,172.25.16.167,001A1EC26A80,001A1EA6A801,uw-unsecured,,,1,UNC
RN-AP-UNC-1-S-D,65,172.25.16.168,001A1EC269E6,001A1EA69E68,eduroam,,,1,UNC
RN-AP-UNC-1-S-D,65,172.25.16.168,001A1EC269E6,001A1EA69E60,eduroam,,,1,UNC
RN-AP-UNC-1-S-D,65,172.25.16.168,001A1EC269E6,001A1EA69E69,uw-unsecured,,,1,UNC
RN-AP-UNC-1-S-D,65,172.25.16.168,001A1EC269E6,001A1EA69E61,uw-unsecured,,,1,UNC
RN-AP-UNC-1-S-E,65,172.25.16.169,001A1EC26A92,001A1EA6A928,eduroam,,,1,UNC
RN-AP-UNC-1-S-E,65,172.25.16.169,001A1EC26A92,001A1EA6A920,eduroam,,,1,UNC
RN-AP-UNC-1-S-E,65,172.25.16.169,001A1EC26A92,001A1EA6A929,uw-unsecured,,,1,UNC
RN-AP-UNC-1-S-E,65,172.25.16.169,001A1EC26A92,001A1EA6A921,uw-unsecured,,,1,UNC
RN-AP-UNC-1-S-F,65,172.25.16.93,001A1EC27CE6,001A1EA7CE68,eduroam,,,1,UNC
RN-AP-UNC-1-S-F,65,172.30.2.131,001A1EC27CE6,001A1EA7CE6A,eduroam,,,1,UNC
RN-AP-UNC-1-S-F,65,172.25.16.93,001A1EC27CE6,001A1EA7CE60,eduroam,,,1,UNC
RN-AP-UNC-1-S-F,65,172.30.2.131,001A1EC27CE6,001A1EA7CE62,eduroam,,,1,UNC
